Record ID,Description,Status,Status Date,Parcel ID,Longitude,Latitude,ObjectId,Address ID,Street Number,Street Direction,Street Name,x,y
BLD2023-01009,"Revise (BLD2022-06198) to show changes in scope of work per provided plans & documents.
(Per SLU2022-00019) Change of Occupancy/Use to Multi-Family (BLDG. #16, Unit B) per provided plans and documents. (Subject to field approval and all applicable Fedral, State and Local Executive orders.)",CofO Issued,2/27/2024 5:00:00 AM,22000026-9,-83.219718,42.331831,1151,349524,5777,,SOUTHFIELD,-9263976.63171982,5210816.45401242
BLD2023-01024,"Revision to BLD2023-00090 to reflect true scope of work per provided plans, REVISION TO BLD2022-04633 TO SHOW TRUE SCOPE OF WORK (Revision to BLD2021-04826 related to Electrical changes per plans. (Phase II Erect Superstructure for 7 Story, 193 Unit Multi-Family Dwelling w/Retail per plans. See BLD2021-04090 for Phase I Site, Civil, & Foundations.) (Subject to field approval and all applicable Federal, State, and Local Executive Orders).",CofO Issued,4/17/2024 4:00:00 AM,08000510.,-83.068816,42.330953,1152,505664,1611,,MICHIGAN,-9247178.29792014,5210684.24313106
BLD2023-01027,Revision to BLD2022-05617 per plans. (Change of Occupancy/Use to establish a Child Care Center as per plans). Subject to Field Approval.,CofO Issued,10/10/2024 4:00:00 AM,13008187-93,-83.048758,42.433221,1153,349458,5400,E,SEVEN MILE,-9244945.45157381,5226096.38323062
BLD2023-01063,"Revise (BLD2021-02093) to show changes in scope of work per provided plans & documents.
(Revision to BLD2020-03617 per plans. (Per SLU2020-00082, add Lofts and Storage and alterations per plans). No C of O without Recorded Grants. Subject to all Applicable Federal, State, and Local Executive Orders.)",CofO Issued,9/28/2023 4:00:00 AM,06001546.003,-83.082661,42.361916,1154,537372,1331,,HOLDEN,-9248719.51627017,5215347.82519482
BLD2023-01113,"Construct a 22'-8"" x 24'-5"" Rear Addition per plans.
(Separate trades permits required)
(Subject to Field Approval.)",CofO Issued,3/20/2025 4:00:00 AM,20010665.,-83.149023,42.327523,1155,161499,4318,,ST JAMES,-9256106.90031819,5210167.76500563
BLD2023-01116,"Tenant Build-Out of a Ground Floor 1,178 sq ft Retail Space (Unit #1) per plans. Subject to Field Approval.",CofO Issued,12/6/2023 5:00:00 AM,17000137-42,-83.004101,42.356525,1156,546436,7410,,KERCHEVAL,-9239974.25707345,5214535.67891519
BLD2023-01118,Revision to BLD2022-02658 for Electrical changes per plans. (Change of use of existing hotel to establish an eight unit Multi-family Dwelling as per plans.) Subject to Field Approval.,CofO Issued,8/3/2023 4:00:00 AM,01002544-5,-83.076278,42.377994,1157,342814,95,E,EUCLID,-9248008.96396044,5217770.36633089
BLD2023-01119,"Revise (BLD2022-05709) to show true scope of work per plans & documents.
Per SLU2022-00019, Change of Occupancy/Use to Multi-Family Dwelling (Bldg 1, Unit A, 8 Units) & alterations per plans. Subject to Field Approval & SLU Grant Conditions.",CofO Issued,11/13/2023 5:00:00 AM,22000026-9,-83.219718,42.331831,1158,349524,5777,,SOUTHFIELD,-9263976.63171982,5210816.45401242
BLD2023-01120,"Revise (BLD2022-05771) to show true scope of work per provided plans & documents. 
(Per SLU2022-00019, Change of Use to Multi-Family Dwelling (Bldg 2, Unit B, 8 Units) & alterations per plans. Subject to Field Approval & SLU Grant Conditions.)",CofO Issued,12/14/2023 5:00:00 AM,22000026-9,-83.219718,42.331831,1159,349524,5777,,SOUTHFIELD,-9263976.63171982,5210816.45401242
BLD2023-01130,Change of Use of Land to Parking Lot (Municipal) & Site Work per plans. Subject to Field Approval. (ARPA Detroit Corridor Parking Lots (Lilac),CofO Issued,2/26/2025 5:00:00 AM,,-83.147206,42.415958,1160,,16941,,LILAC,-9255904.63280342,5223493.0274929
BLD2023-01140,Add Additional Occupancy/Use of Carry-Out Restaurant to an existing Retail (Bakery) & exterior & interior alterations on the 1st Floor per plans. Subject to Field Approval. Note: Scope of work limited to 4300 W. Vernor only.,CofO Issued,2/11/2025 5:00:00 AM,14000361.,-83.095304,42.320742,1161,349255,4300,W,VERNOR,-9250126.92859227,5209146.78717753
BLD2023-01141,"Revise (BLD2023-00826) to reflect true scope of work per plans.
(Revise BLD2022-05562 to show true scope of cost & work performed. (Per SLU2022-0001, Change of Occupancy/Use to Marijuana Grower Facility in a 8,970 sq ft bldg only & alterations per plans) Subject to Field Approval.",CofO Issued,7/5/2023 4:00:00 AM,22008984-8,-83.235933,42.386004,1162,352914,19661,,SCHOOLCRAFT,-9265781.67726304,5218977.49882353
BLD2023-01142,"Tenant Build-Out on the 1st & 2nd Floor of an existing 2,836 sq ft Tenant space to establish Clinic (Health & Wellness) per plans. Subject to Field Approval.",CofO Issued,8/20/2024 4:00:00 AM,01004296-8,-83.073705,42.371839,1163,545163,7446,,WOODWARD,-9247722.53891063,5216842.89285744
BLD2023-01159,"REVISION TO BLD2023-00283 TO SHOW TRUE SCOPE OF WORK AND COST 
(Child Care Center as per BZA #23-9, recorded with WCRD. Subject to all applicable federal, state, and local executive orders.)",CofO Issued,4/19/2024 4:00:00 AM,01009787.,-83.113018,42.429791,1164,538672,18800,,WOODWARD,-9252098.84205218,5225579.06321652
BLD2023-01167,"Change of Use (Health club)  in an existing 1,379 sq. ft. (Suite #300) as per plans. 
as per plans. 
Subject to Field Approval.",CofO Issued,2/15/2024 5:00:00 AM,CONDO BUILDING,-83.05792,42.348093,1165,231203,3670,,WOODWARD,-9245965.36074845,5213265.55011754
BLD2023-01182,"Revise (BLD2023-00973) to show true scope of work per provided plans.
(Revision to BLD2022-06192 per plans. (Change of Occupancy/Use to Multi-Family Dwelling (8 Units) in Bldg 11,Unit A, and alterations per plans). Subject to Field Approval.)",CofO Issued,2/27/2024 5:00:00 AM,22000026-9,-83.219718,42.331831,1166,349524,5777,,SOUTHFIELD,-9263976.63171982,5210816.45401242
BLD2023-01184,"Revise (BLD2023-00975) to show true scpoe of work per provided plans.
(Revision to BLD2022-06194 per plans. (Change of Occupancy/Use to Multi-Family Dwelling (8 Units) in Bldg 13,Unit A, and alterations per plans). Subject to Field Approval)",CofO Issued,2/27/2024 5:00:00 AM,22000026-9,-83.219718,42.331831,1167,349524,5777,,SOUTHFIELD,-9263976.63171982,5210816.45401242
BLD2023-01186,"Revise (BLD2023-00980) to show true scope of work per provided documents. 
(Revision to BLD2023-00980 per plans. (Change of Occupancy/Use (Bldg 14, Unit B) to 8 Unit Multi-Family Dwelling per plans). Subject to Field Approval.)",CofO Issued,2/28/2024 5:00:00 AM,22000026-9,-83.219718,42.331831,1168,349524,5777,,SOUTHFIELD,-9263976.63171982,5210816.45401242
BLD2023-01195,"Revise (BLD2022-02464) to show true scope of work per plans.
(Revision of BLD2021-06129 to show true scope of cost and work performed. Subject to all federal, state & local executive orders.
Establish a marihuana processor facility per SLU21-10, recorded with WCRD.)",CofO Issued,10/4/2023 4:00:00 AM,22008372-4,-83.182505,42.387175,1169,351339,14020,,GRAND RIVER,-9259834.09950893,5219153.98515397
BLD2023-01206,"Revise (BLD2022-05810) to show changes in scope of work per plans & documents. 
Per SLU2022-00019, Change of Use to Multi-Family Dwelling (Bldg 3, Unit C, 8 Units) & alterations per plans. Subject to Field Approval & SLU Grant Conditions.",CofO Issued,12/6/2023 5:00:00 AM,22000026-9,-83.219718,42.331831,1170,349524,5777,,SOUTHFIELD,-9263976.63171982,5210816.45401242
BLD2023-01209,"Revise (BLD2022-06167) to show changes in scope of work per
provided plans & documents. 
Per SLU2022-00019, Change of Occupancy/Use to Multi-Family Dwelling (8 Units) in Bldg 4,Unit B, and alterations per plans. Subject to Field Approval.",CofO Issued,12/12/2023 5:00:00 AM,22000026-9,-83.219718,42.331831,1171,349524,5777,,SOUTHFIELD,-9263976.63171982,5210816.45401242
BLD2023-01210,"Change of Use/Occupancy to establish a Carry-out Restaurant as per plans. Subject to all applicable federal, state & local executive orders.",CofO Issued,3/21/2024 4:00:00 AM,16009478-9,-83.165441,42.445291,1172,465264,10333,W,EIGHT MILE-SUITE B,-9257934.54371804,5227917.03186599
BLD2023-01224,"Revise (BLD2022-06168) to show changes in scope of work per provided plans & documents.
Change of Occupancy/Use to Multi-Family Dwelling (8 Units) in Bldg 5,Unit A, and alterations per plans. Subject to Field Approval.",CofO Issued,12/12/2023 5:00:00 AM,22000026-9,-83.219718,42.331831,1173,349524,5777,,SOUTHFIELD,-9263976.63171982,5210816.45401242
BLD2023-01228,"Change of Occupancy/Use (Childcare center) in an existing 2,120 sq. ft. building as per plans. 
 Subject to Field Approval",CofO Issued,1/31/2024 5:00:00 AM,,,,1174,549885,17311,W,SEVEN MILE
BLD2023-01229,"(A.K.A. 16883 Wyoming) Change of Occupancy/Use (Childcare center) in 3,785 sq. ft. of existing 11,692 building as per plans. 
 Subject to Field Approval.",CofO Issued,11/17/2023 5:00:00 AM,16038281-90,-83.160521,42.415615,1175,94443,16861,,WYOMING,-9257386.85182333,5223441.30846066
BLD2023-01233,"Revision to BLD2022-06169 (Bldg 6) per plans. (Change of Occupancy/Use to Multi-Family Dwelling (8 Units) in Bldg 6,Unit B, and alterations per plans). Subject to Field Approval.",CofO Issued,1/19/2024 5:00:00 AM,22000026-9,-83.219718,42.331831,1176,349524,5777,,SOUTHFIELD,-9263976.63171982,5210816.45401242
BLD2023-01234,AKA 1040 Woodward. Interior alterations to existing Restaurant w/Onsite Consumption per plans. Subject to Field Approval.,CofO Issued,12/28/2023 5:00:00 AM,01004106-9,-83.046265,42.333701,1177,348182,1000,,WOODWARD,-9244667.93208326,5211098.04825976
BLD2023-01237,"AKA 1821 Merrick Unit 2. Erect (1) Three Story, 2 Bedroom Townhouse w/Attached Garage on previously approved Foundation per plans.
See BLD2021-02955 for Foundations & Site Work.",CofO Issued,6/25/2024 4:00:00 AM,,-83.082599,42.353371,1178,,1727,,MERRICK,-9248712.61446174,5214060.56572346
BLD2023-01238,"AKA 1825 Merrick Unit 1. Erect (1) Three Story, 2 Bedroom/2.5 Bath Townhouse w/Attached Garage on previously approved Foundation per plans.
See BLD2021-02955 for Foundations & Site Plan.",CofO Issued,6/25/2024 4:00:00 AM,,-83.082599,42.353371,1179,,1727,,MERRICK,-9248712.61446174,5214060.56572346
BLD2023-01239,"AKA 1817 Merrick Unit 3. Erect (1) Three Story, 2 Bedroom Townhouse w/Attached Garage on previously approved Foundation per plans.
See BLD2021-02955 for Foundations & Site Work.",CofO Issued,6/25/2024 4:00:00 AM,,-83.082599,42.353371,1180,,1727,,MERRICK,-9248712.61446174,5214060.56572346
BLD2023-01240,"AKA 1813 Merrick Unit 4. Erect (1) Three Story, 2 Bedroom Townhouse w/Attached Garage on previously approved Foundation per plans.
See BLD2021-02955 for Foundations & Site Work.",CofO Issued,6/25/2024 4:00:00 AM,,-83.082599,42.353371,1181,,1727,,MERRICK,-9248712.61446174,5214060.56572346
BLD2023-01241,"AKA 1809 Merrick Unit 5. Erect (1) Three Story, 2 Bedroom Townhouse w/Attached Garage on previously approved Foundation per plans.
See BLD2021-02955 for Foundations & Site Work.",CofO Issued,6/11/2024 4:00:00 AM,,-83.082599,42.353371,1182,,1727,,MERRICK,-9248712.61446174,5214060.56572346
BLD2023-01242,"AKA 1805 Merrick Unit 6. Erect (1) Three Story, 2 Bedroom Townhouse w/Attached Garage on previously approved Foundation per plans.
See BLD2021-02955 for Foundations & Site Work.",CofO Issued,6/11/2024 4:00:00 AM,,-83.082599,42.353371,1183,,1727,,MERRICK,-9248712.61446174,5214060.56572346
BLD2023-01255,"Tenant build-out to establish a Dental Office as per plans. Subject to all applicable federal, state & local executive orders.",CofO Issued,3/14/2024 4:00:00 AM,01003814-5,-83.04987,42.344434,1184,544012,440,,ALFRED-R101,-9245069.23884757,5212714.44073504
BLD2023-01258,"REVISION TO BLD2022-06186 TO SHOW TRUE SCOPE OF WORK.
(Change of Occupancy/Use to Multi-Family Dwelling (8 Units) in Bldg 7,Unit A, and alterations per plans. Subject to Field Approval.)",CofO Issued,1/19/2024 5:00:00 AM,22000026-9,-83.219718,42.331831,1185,349524,5777,,SOUTHFIELD,-9263976.63171982,5210816.45401242
BLD2023-01259,"Revise (BLD2022-06188) to show true scope of work per provided plans & documents.
(Change of Occupancy/Use to establish Multi-Family Dwelling (Bldg. 8B) as per SLU22-19. Subject to all applicable federal, state & local executive orders.)",CofO Issued,1/19/2024 5:00:00 AM,22000026-9,-83.219718,42.331831,1186,349524,5777,,SOUTHFIELD,-9263976.63171982,5210816.45401242
BLD2023-01262,"Revision to BLD2023-01262 per plans. (Change of Occupancy/Use to Multi-Family Dwelling (8 Units) in Bldg 9,Unit A, and alterations per plans). Subject to Field Approval.",CofO Issued,1/19/2024 5:00:00 AM,22000026-9,-83.219718,42.331831,1187,349524,5777,,SOUTHFIELD,-9263976.63171982,5210816.45401242
BLD2023-01265,"AKA 1092 Hampton Unit 57. Erect 1,618 sq ft, 2 Bedroom, 3 Story Townhouse w/Roof Terrace & attached Garage per plans. See BLD2020-05151 for approved site plan. Subject to Field Approval.",CofO Issued,9/26/2024 4:00:00 AM,09004425-31,-83.030546,42.341356,1188,249076,1100,,ST AUBIN,-9242918.10100748,5212250.8649511
BLD2023-01266,"AKA 1090 Hampton Circle Unit 58. Erect 1,618 sq ft, 2 Bedroom, 3 Story Townhouse w/Roof Terrace & attached Garage per plans. See BLD2020-05151 for approved site plan. Subject to Field Approval.",CofO Issued,9/26/2024 4:00:00 AM,09004425-31,-83.030546,42.341356,1189,249076,1100,,"ST AUBIN, UNIT 58",-9242918.10100748,5212250.8649511
BLD2023-01267,"AKA 1088 Hampton Unit 59. Erect 1,618 sq ft, 2 Bedroom, 3 Story Townhouse w/Roof Terrace & attached Garage per plans. See BLD2020-05151 for approved site plan. Subject to Field Approval.",CofO Issued,9/26/2024 4:00:00 AM,09004425-31,-83.030546,42.341356,1190,249076,1100,,"ST AUBIN, UNIT 59",-9242918.10100748,5212250.8649511
BLD2023-01268,"AKA 1086 Hampton Circle Unit 60. Erect 1,618 sq ft, 2 Bedroom, 3 Story Townhouse w/Roof Terrace & attached Garage per plans. See BLD2020-05151 for approved site plan. Subject to Field Approval.",CofO Issued,9/26/2024 4:00:00 AM,09004425-31,-83.030546,42.341356,1191,249076,1100,,ST AUBIN,-9242918.10100748,5212250.8649511
BLD2023-01272,"Per HDC Cert#22-8151 & BZA Grant #45-23,  Change of Occupancy/Use to 4 Retail Tenant spaces on the 1st Floor and construct  two-story, 2,376 sq ft Office Addition per plans. Subject to Field Approval, HDC Cert, BZA Grant Conditions.",CofO Issued,1/31/2025 5:00:00 AM,06000340.000,-83.065135,42.32943,1192,529211,1451,,BAGLEY,-9246768.53087453,5210454.91132099
BLD2023-01291,Interior alterations per plans. Subject to Field Approval. Renovation to be completed at one of the church's buildings to create a day center.,CofO Issued,4/3/2024 4:00:00 AM,21007796-803,-82.969371,42.411368,1193,546763,14349,,LONGVIEW,-9236108.1311582,5222800.95075728
BLD2023-01295,"Per HDC Cert#23-8279, Tenant Build-Out to establish a Restaurant (Standard w/ Onsite Consumption) per plans. Subject to Field Approval. See BLD2023-00848 for Exterior & Core & Shell scope.",CofO Issued,8/21/2024 4:00:00 AM,01004135-6,-83.049548,42.335756,1194,538025,1550,,WOODWARD,-9245033.39397153,5211407.51041781
BLD2023-01304,"(AKA 444 Watson) Revise (BLD2020-00875) to show true scope of work per provided plans & documents.
(Phase I Footings & Foundations for future Parking Structure per plans. (Subject to field approval.)",CofO Issued,4/18/2024 4:00:00 AM,,-83.051084,42.346151,1195,,429,,WILKINS,-9245204.38070939,5212973.04696466
BLD2023-01320,(AKA 13715 W. Eight Mile) 13709 W. Eight Mile Legal. Change of Occupancy/Use to Nail Salon in a 993 sq. ft. Tenant space per plans. Subject to Field Approval.,CofO Issued,11/14/2023 5:00:00 AM,22018593-4,-83.182593,42.444952,1196,535365,13709,W,EIGHT MILE,-9259843.89562412,5227865.89204267
BLD2023-01328,"Revise (BLD2023-00898) to reflect changes in scope of work per provided plans.
(Revision to BLD2022-06193 for Change of Use to Multi-Family Dwelling (8 Units) per plans. (Change of Occupancy/Use to Multi-Family Dwelling (8 Units) in Bldg 12,Unit B, and alterations per plans). Subject to Field Approval.)",CofO Issued,3/5/2024 5:00:00 AM,22000026-9,-83.219718,42.331831,1197,349524,5777,,SOUTHFIELD,-9263976.63171982,5210816.45401242
BLD2023-01341,"Change of Occupancy/Use (Childcare center) in an existing 3,600 sq. ft. building as per plans. 
 Subject to Field Approval",CofO Issued,6/14/2024 4:00:00 AM,21002873.,-82.94054,42.402453,1198,390901,16225,E,WARREN,-9232898.67891914,5221456.89848335
BLD2023-01373,"Revision to BLD2019-04233 to Add Additional Occupancy/Use of Carry-Out Restaurant in previously approved kitchen space per plans. (Construct Retail building and site work per plans.) Subject to Field Approval, separate Detroit Business License req.",CofO Issued,7/30/2024 4:00:00 AM,22089417.000,-83.231022,42.372344,1199,503461,11600,,WESTWOOD,-9265234.98724375,5216918.98595839
BLD2023-01399,"Per SLU2023-00206 Modify SLU2019-00205 to Add Additional Occupancy/Use of Marijuana Processor Facility in a 236 sq ft area to an existing Marijuana Grower Facility in a 6,954 sq ft Building C & alterations per plans. Subject to Field Approval, SLU Grant Conditions.",CofO Issued,4/19/2024 4:00:00 AM,22101939-46,-83.241149,42.380392,1200,541574,12651,,STOUT,-9266362.31972701,5218131.73641245
BLD2023-01415,"Construction of a Townhouse (3612 Trumbull; Bldg. 2, Unit 5) per BZA #36-21 recorded with WCRD. Subject to all applicable federal, state & local executive orders.",CofO Issued,3/10/2025 4:00:00 AM,,,,1201,550797,3612,,Trumbull
BLD2023-01416,"(AKA 3614 Trumbull) Construct Multi Family Town Homes per (BZA36-21), (HDC Cert 2021-7071 thru 7081), 3-story with ground floor garage (Building 2, unit 6) per provided plans & documents. 
See (BLD2021-07018) for Civil and Site work.  (Subject to field approval.)",CofO Issued,3/10/2025 4:00:00 AM,,,,1202,550798,3614,,Trumbull
BLD2023-01417,AKA 1801 Merrick Ave Unit 007. Phase II Superstructure Permit for 3 Story Townhouse per plans. See BLD2021-02955 for Site Work & Foundations & SLU & BZA approvals. Subject to Field Approval.,CofO Issued,1/16/2025 5:00:00 AM,,-83.082599,42.353371,1203,,1727,,MERRICK,-9248712.61446174,5214060.56572346
BLD2023-01419,"AKA 1753 Merrick Unit 008. Erect (1) Three Story, 2 Bedroom Townhouse w/Attached Garage on previously approved Foundation per plans.
See BLD2021-02955 for Foundations & Site Work.",CofO Issued,1/16/2025 5:00:00 AM,,-83.082599,42.353371,1204,,1727,,MERRICK,-9248712.61446174,5214060.56572346
BLD2023-01420,"AKA 1749 Merrick Unit 009. Erect (1) Three Story, 2 Bedroom Townhouse w/Attached Garage on previously approved Foundation per plans.
See BLD2021-02955 for Foundations & Site Work.",CofO Issued,1/14/2025 5:00:00 AM,,-83.082599,42.353371,1205,,1727,,MERRICK,-9248712.61446174,5214060.56572346
BLD2023-01437,"Change of Use of Land to Parking Lot & Site Work per plans. Subject to Field Approval. Separate DPW, DWSD Permits req.",CofO Issued,8/12/2024 4:00:00 AM,,-83.078663,42.330563,1206,,2357,,16TH,-9248274.46094598,5210625.51679393
BLD2023-01458,"(AKA 9912 Kercheval) Add an Additional Occupancy/Use of (Small Winery) in an (800 square foot) unit of an existing (5,515 square foot building), basement also to be used as wine prep and storage per (SLU2023-00020) and provided plans and documents. (Subject to field approval and all grant conditions.)",CofO Issued,9/3/2024 4:00:00 AM,,-82.985266,42.36416,1207,,9916,,KERCHEVAL,-9237877.55446436,5215685.9010583
BLD2023-01474,"Construction of a Townhouse (Bldg. 2, Unit 4) per BZA #36-21 recorded with WCRD. Subject to all applicable federal, state & local executive orders.",CofO Issued,3/6/2025 5:00:00 AM,,,,1208,550796,3610,,Trumbull
BLD2023-01476,"Interior Build-Out of a 1st Floor, 5,665 sq ft Sales Center Office per plans. Subject to Field Approval.",CofO Issued,8/21/2024 4:00:00 AM,02001884.,-83.048487,42.33323,1209,545229,1225,,"WOODWARD, STE 101",-9244915.2839918,5211027.12186105
BLD2023-01477,"AKA 3618 Trumbull, Bldg 2, Unit 7. Per HDC Certs#21-7101 thru 21-7081 & BZA #36-21, Phase II Superstructure Permit for 20' W x 36' L, 3 Story, 2 Bed 2.5 Bath Townhouse w/Ground Floor Garage per plans. Subject to Field Approval.",CofO Issued,3/10/2025 4:00:00 AM,,,,1210,550799,3618,,Trumbull
BLD2023-01478,"AKA 1745 Merrick Unit 10. Erect (1) Three Story, 2 Bedroom Townhouse w/Attached Garage on previously approved Foundation per plans.
See BLD2021-02955 for Foundations & Site Work.",CofO Issued,1/14/2025 5:00:00 AM,,-83.082599,42.353371,1211,,1727,,MERRICK,-9248712.61446174,5214060.56572346
BLD2023-01479,"AKA 1741 Merrick Unit 11. Erect (1) Three Story, 2 Bedroom Townhouse w/Attached Garage on previously approved Foundation per plans.
See BLD2021-02955 for Foundations & Site Work.",CofO Issued,1/14/2025 5:00:00 AM,,-83.082599,42.353371,1212,,1727,,MERRICK,-9248712.61446174,5214060.56572346
BLD2023-01480,"(AKA 1737 MERRICK UNIT 12)
Erect (1) Three Story, 2 Bedroom Townhouse w/Attached Garage on previously approved Foundation per plans.
See BLD2021-02955 for Foundations & Site Work.",CofO Issued,1/14/2025 5:00:00 AM,,-83.082599,42.353371,1213,,1727,,MERRICK,-9248712.61446174,5214060.56572346
BLD2023-01496,"Per SLU2023-00129, Change of Occupancy/Use to Multi-Family Dwelling (12 One Bedroom, One Bath Units) in Building B only, alterations, & Site Work per plans. Subject to Field Approval & SLU Grant Conditions.",CofO Issued,4/7/2025 4:00:00 AM,21003826.,-82.942479,42.411786,1214,310138,6021,,WHITTIER,-9233114.52741179,5222863.97438558
BLD2023-01504,"Per BZA Grant #16-22, Change of Occupancy/Use to Banquet Facility/Rental Hall & alterations per plans. Subject to Field Approval, BZA Grant Conditions, & City of Detroit licensing requirements.",CofO Issued,2/20/2025 5:00:00 AM,15013457.,-83.008931,42.345029,1215,513132,444,,MELDRUM,-9240511.93021398,5212804.05595552
BLD2023-01532,"Change of Occupancy/Use to Child Care Center in a 4,400 sq ft bldg & alterations per plans. Subject to Field Approval, State of Michigan Licensing requirements.",CofO Issued,7/17/2024 4:00:00 AM,21072377.,-82.957313,42.418966,1216,536860,11220,,WHITTIER,-9234765.84073821,5223946.59893795
BLD2023-01536,"Revision to BLD2022-05646 per plans. (Revision to BLD2021-00706 per plans.(Per SPR2020-00032 & HDC NTP#20-6721, 20-6722, & 20-6723, Erect new 7 Story, 227 Room Hotel/Bar/Restaurant & Site Work per plans). Subject to Field Approval.",CofO Issued,12/20/2023 5:00:00 AM,06000400-1,-83.065422,42.331061,1217,537594,1401,,MICHIGAN,-9246800.47956838,5210700.50587342
BLD2023-01558,Change of Use of Land to Urban Garden and placement of a Storage Building per plans (5’ setback from all property lines for grow areas to be observed). Subject to Field Approval. (APPROVED PLANS UNDER RES2023-00078),CofO Issued,7/26/2023 4:00:00 AM,21061872.,-82.932425,42.363461,1218,523899,246,,ASHLAND,-9231995.32125135,5215580.59003593
BLD2023-01559,"Per HDC Cert#23-8390, Change of Occupancy/Use to Restaurant (Standard w/Consumption on Premises w/Outdoor Eating) in an approximately 3,400 sq. ft. Tenant Space & alterations per plans. Separate DPW ROW Permit, Detroit Business License required. Restaurant and bar with patio seating in an existing 3,400 SF space in David Whitney building at the intersection of Park Ave and Woodward",CofO Issued,4/4/2025 4:00:00 AM,02001867.,-83.050406,42.335587,1219,15396,1,,PARK,-9245128.90609463,5211382.06035021
BLD2023-01603,"Change of Occupancy/Use to Retail Sales of New Merchandise only in 2,040 sq ft Bldg 1 & Storage of New Merchandise in a 6,500 sq ft Bldg 2 per plans. Subject to Field Approval.",CofO Issued,11/27/2024 5:00:00 AM,22004934.,-83.179608,42.372582,1220,537489,13675,,PLYMOUTH,-9259511.6069441,5216954.84786956
BLD2023-01607,"Revise (BLD2021-05923) to show changes in scope of work and cost per plans.
REVISION TO BLD2021-05923 TO SHOW TRUE SCOPE OF WORK AND COST 
(Revision to BLD2021-02237 per plans. (Erect New Multi-Family Dwelling (60 Units) w/ 1st Floor Retail & Site Work per plans.) Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,11/20/2023 5:00:00 AM,02001702.,-83.081837,42.382152,1221,540578,9001,,WOODWARD,-9248627.78900976,5218396.97094217
BLD2023-01613,"Per SLU2023-00063, Add Additional Use of Group Day Care to existing Single-Family Dwelling per plans. Subject to Field Approval & SLU Grant Conditions.",CofO Issued,10/6/2023 4:00:00 AM,22055644.,-83.200461,42.33918,1222,195027,6570,,RUTHERFORD,-9261832.95228562,5211923.15255332
BLD2023-01658,"Revision to BLD2023-00489 per plans. (Erect New 2,850 sq ft 1 Story Medical Clinic w/Basement per plans). Subject to Field Approval. Separate DPW, DWSD Permits required. Separate Permit for Parking Lot.",CofO Issued,12/17/2024 5:00:00 AM,14006910.,-83.122088,42.363414,1223,466658,8575,,HERITAGE,-9253108.50983368,5215573.50907933
BLD2023-01723,Permit to provide deferred submittals for MEP & Fire plans for BLD2023-01039 per plans. Subject to Field Approval. See BLD2022-05535 for Core & Shell & Site Permit and BLD2023-01039 for MEP & Fire fees.,CofO Issued,4/4/2024 4:00:00 AM,22006074.001,-83.184336,42.374444,1224,351415,14250,,PLYMOUTH,-9260037.92549657,5217235.41927703
BLD2023-01731,AKA 480 Brentwood. Change of Occupancy/Use to Laboratory per plans. Subject to Field Approval.,CofO Issued,10/9/2024 4:00:00 AM,09007291-304,-83.097092,42.430461,1225,203865,464,E,HOLLYWOOD,-9250325.96784181,5225680.11183992
BLD2023-01845,Revision to BLD2023-00776 per plans. (Revision of BLD22-3177 to show true cost & scope of work (Adding two-hour rating at existing shaft) performed as per plans.) Subject to Field Approval.,CofO Issued,12/10/2024 5:00:00 AM,04002362.,-83.084807,42.379987,1226,544414,646,,HAZELWOOD,-9248958.40789741,5218070.70338256
BLD2023-01846,"Revision of BLD2022-03304 to show true scope of work as per plans. Subject to all applicable federal, state & local executive orders.
Increase in Occupancy to 48 Units and exterior & interior alterations throughout per plans. Subject to Field Approval.",CofO Issued,12/20/2024 5:00:00 AM,04002361.,-83.085076,42.379887,1227,542854,660,,HAZELWOOD,-9248988.35284043,5218055.63355924
BLD2023-01848,Revision to BLD2022-03300 per plans. (Change of Occupancy/Use to Multi-Family Dwelling (8 Units) and exterior & interior alterations (Upper 3rd Floor Addition) per plans). Subject to Field Approval.,CofO Issued,6/11/2024 4:00:00 AM,08005921.,-83.072038,42.339715,1228,43175,3125,,TRUMBULL,-9247536.96931947,5212003.72417327
BLD2023-01854,"Per SLU2023-00061, Change of Occupancy/Use to Recreation/Indoor Commercial/Health Club & Massage Facility in 1,989 sq ft Tenant Suite 204 only & alterations per plans. Subject to Field Approval & SLU Grant Conditions.",CofO Issued,12/21/2023 5:00:00 AM,05000978.,-83.041673,42.346902,1229,258814,1337,,DIVISION,-9244156.75298153,5213086.16117007
BLD2023-01859,"REVISION TO BLD2023-00687 TO SHOW TRUE SCOPE OF WORK 
(AKA 51 Stimson. Tenant Build-Out to establish Retail Occupancy/Use in a 3,439 sq ft space (Suite 100) & alterations in Suite 110 per plans. Separate Permit to establish Occupancy/Use in Suite 110 required.  Subject to Field Approval.)",CofO Issued,11/20/2023 5:00:00 AM,02001818.000,-83.057928,42.345773,1230,495481,3439,,WOODWARD,-9245966.25130438,5212916.1138279
BLD2023-01898,"AKA 90 Erskine. Interior Tenant Build-Out of 1,586 sq ft Ground Floor space to establish a Nail Salon per plans. Subject to Field Approval.",CofO Issued,8/21/2024 4:00:00 AM,01004179-80,-83.055456,42.345749,1231,541786,3150,,WOODWARD,-9245691.06952314,5212912.49903712
